"id";"region_id";"region_city";"all_region";"start";"end"
"22472";"4";"Нікополь";"0";"2023-07-28 13:06:45";"2023-07-28 14:07:54"
"22473";"4";"Марганець";"0";"2023-07-28 13:06:46";"2023-07-28 14:07:55"
"22549";"19";"Вовчанськ";"0";"2023-07-28 13:21:28";NULL
"22565";"20";"Херсонська обл.";"1";"2023-07-28 15:04:59";NULL
"22550";"19";"Харківська обл.";"1";"2023-07-28 16:12:58";NULL
"22530";"17";"Сумська обл.";"1";"2023-07-28 18:13:37";NULL
"22474";"4";"Марганець";"0";"2023-07-28 21:50:20";NULL
"22475";"4";"Нікополь";"0";"2023-07-28 21:50:20";NULL
"22476";"4";"Нікополь";"0";"2023-07-28 22:14:04";NULL
"22477";"4";"Марганець";"0";"2023-07-28 22:14:04";NULL
"22681";"20";"Херсонська обл.";"1";"2023-07-29 00:00:48";NULL
"22667";"19";"Харківська обл.";"1";"2023-07-29 00:54:18";NULL
"22567";"4";"Марганець";"0";"2023-07-29 01:09:22";NULL
"22568";"4";"Нікополь";"0";"2023-07-29 01:09:22";NULL
"22569";"4";"Нікополь";"0";"2023-07-29 01:33:57";NULL
"22570";"4";"Марганець";"0";"2023-07-29 01:33:58";NULL
"22571";"4";"Нікополь";"0";"2023-07-29 02:21:48";NULL
"22572";"4";"Марганець";"0";"2023-07-29 02:21:48";NULL
"22573";"4";"Нікополь";"0";"2023-07-29 02:38:28";NULL
"22574";"4";"Марганець";"0";"2023-07-29 02:38:29";NULL
"22575";"4";"Нікополь";"0";"2023-07-29 02:46:39";NULL
"22576";"4";"Марганець";"0";"2023-07-29 02:46:40";NULL
"22577";"4";"Нікополь";"0";"2023-07-29 03:21:05";NULL
"22578";"4";"Марганець";"0";"2023-07-29 03:21:07";NULL
"22579";"4";"Нікополь";"0";"2023-07-29 04:21:14";NULL
"22580";"4";"Марганець";"0";"2023-07-29 04:21:15";NULL
"22581";"4";"Нікополь";"0";"2023-07-29 05:23:11";"2023-07-29 06:12:20"
"22582";"4";"Марганець";"0";"2023-07-29 05:23:11";"2023-07-29 06:12:21"
"22638";"8";"Оріхів";"0";"2023-07-29 08:50:39";NULL
"22650";"17";"Сумська обл.";"1";"2023-07-29 10:18:12";NULL
"22668";"19";"Вовчанськ";"0";"2023-07-29 11:00:09";NULL
"22646";"13";"Очаків";"0";"2023-07-29 11:05:14";"2023-07-29 11:15:44"
"22647";"13";"Очаків";"0";"2023-07-29 11:39:56";"2023-07-29 11:44:26"
"22639";"8";"Оріхів";"0";"2023-07-29 13:02:25";NULL
"22651";"17";"Сумська обл.";"1";"2023-07-29 13:04:54";NULL
"22648";"13";"Очаків";"0";"2023-07-29 13:08:02";"2023-07-29 13:58:10"
"22652";"17";"Сумська обл.";"1";"2023-07-29 14:11:46";NULL
"22669";"19";"Харківська обл.";"1";"2023-07-29 15:32:19";NULL
"22653";"17";"Сумська обл.";"1";"2023-07-29 17:15:07";NULL
"22640";"8";"Запорізька обл.";"1";"2023-07-29 17:17:19";NULL
"22670";"19";"Харківська обл.";"1";"2023-07-29 18:02:55";NULL
"22671";"19";"Харківська обл.";"1";"2023-07-29 18:42:42";NULL
"22672";"19";"Харківська обл.";"1";"2023-07-29 20:06:02";NULL
"22583";"4";"Нікополь";"0";"2023-07-29 20:59:34";NULL
"22584";"4";"Марганець";"0";"2023-07-29 20:59:35";NULL
"22654";"17";"Сумська обл.";"1";"2023-07-29 21:10:23";NULL
"22585";"4";"Нікополь";"0";"2023-07-29 21:14:36";NULL
"22586";"4";"Марганець";"0";"2023-07-29 21:14:36";NULL
"22673";"19";"Харківська обл.";"1";"2023-07-29 21:25:43";NULL
"22655";"17";"Путивль";"0";"2023-07-29 21:52:40";NULL
"22631";"5";"Донецька обл.";"1";"2023-07-29 22:17:43";NULL
"22656";"17";"Сумська обл.";"1";"2023-07-29 22:26:35";NULL
"22657";"17";"Путивль";"0";"2023-07-29 22:27:17";NULL
"22641";"8";"Оріхів";"0";"2023-07-29 22:51:22";NULL
"22674";"19";"Харківська обл.";"1";"2023-07-29 23:27:30";NULL
"22658";"17";"Сумська обл.";"1";"2023-07-29 23:48:54";NULL
"22587";"4";"Нікополь";"0";"2023-07-29 23:55:44";NULL
"22588";"4";"Марганець";"0";"2023-07-29 23:55:44";NULL
"22751";"17";"Сумська обл.";"1";"2023-07-30 00:17:57";NULL
"22682";"4";"Нікополь";"0";"2023-07-30 03:53:56";NULL
"22683";"4";"Марганець";"0";"2023-07-30 03:53:58";NULL
"22684";"4";"Нікополь";"0";"2023-07-30 04:10:43";"2023-07-30 06:06:46"
"22685";"4";"Марганець";"0";"2023-07-30 04:10:43";"2023-07-30 06:06:47"
"22768";"19";"Вовчанськ";"0";"2023-07-30 06:30:57";NULL
"22769";"19";"Харківська обл.";"1";"2023-07-30 10:09:14";NULL
"22752";"17";"Сумська обл.";"1";"2023-07-30 10:30:59";NULL
"22753";"17";"Сумська обл.";"1";"2023-07-30 12:09:59";NULL
"22754";"17";"Сумська обл.";"1";"2023-07-30 12:12:50";NULL
"22734";"5";"Донецька обл.";"1";"2023-07-30 12:19:46";NULL
"22755";"17";"Сумська обл.";"1";"2023-07-30 13:30:44";NULL
"22756";"17";"Сумська обл.";"1";"2023-07-30 14:15:22";NULL
"22743";"8";"Оріхів";"0";"2023-07-30 14:58:15";NULL
"22686";"4";"Нікополь";"0";"2023-07-30 16:42:16";NULL
"22687";"4";"Марганець";"0";"2023-07-30 16:42:17";NULL
"22757";"17";"Середина-Буда";"0";"2023-07-30 16:42:43";NULL
"22758";"17";"Сумська обл.";"1";"2023-07-30 17:42:47";NULL
"22688";"4";"Марганець";"0";"2023-07-30 19:07:06";NULL
"22689";"4";"Нікополь";"0";"2023-07-30 19:07:07";NULL
"22770";"19";"Харківська обл.";"1";"2023-07-30 20:19:13";NULL
"22771";"19";"Харківська обл.";"1";"2023-07-30 20:20:26";NULL
"22744";"8";"Оріхів";"0";"2023-07-30 20:28:01";NULL
"22690";"4";"Нікополь";"0";"2023-07-30 20:56:36";NULL
"22691";"4";"Марганець";"0";"2023-07-30 20:56:36";NULL
"22772";"19";"Вовчанськ";"0";"2023-07-30 20:59:33";NULL
"22735";"5";"Курахове";"0";"2023-07-30 21:40:35";NULL
"22773";"19";"Вовчанськ";"0";"2023-07-30 22:12:11";NULL
"22692";"4";"Нікополь";"0";"2023-07-30 22:12:56";NULL
"22693";"4";"Марганець";"0";"2023-07-30 22:12:56";NULL
"22694";"4";"Нікополь";"0";"2023-07-30 22:35:53";NULL
"22695";"4";"Марганець";"0";"2023-07-30 22:35:54";NULL
"22784";"4";"Нікополь";"0";"2023-07-31 00:17:08";NULL
"22785";"4";"Марганець";"0";"2023-07-31 00:17:09";NULL
"22786";"4";"Нікополь";"0";"2023-07-31 01:17:36";NULL
"22787";"4";"Марганець";"0";"2023-07-31 01:17:36";NULL
"22788";"4";"Марганець";"0";"2023-07-31 01:40:56";NULL
"22789";"4";"Нікополь";"0";"2023-07-31 01:40:56";NULL
"22790";"4";"Нікополь";"0";"2023-07-31 01:48:38";NULL
"22791";"4";"Марганець";"0";"2023-07-31 01:48:39";NULL
"22792";"4";"Нікополь";"0";"2023-07-31 02:01:31";NULL
"22793";"4";"Марганець";"0";"2023-07-31 02:01:32";NULL
"22794";"4";"Нікополь";"0";"2023-07-31 02:11:04";NULL
"22795";"4";"Марганець";"0";"2023-07-31 02:11:04";NULL
"22796";"4";"Нікополь";"0";"2023-07-31 03:28:24";NULL
"22797";"4";"Марганець";"0";"2023-07-31 03:28:24";NULL
"22853";"8";"Оріхів";"0";"2023-07-31 04:00:42";NULL
"22798";"4";"Нікополь";"0";"2023-07-31 04:20:12";"2023-07-31 06:07:11"
"22799";"4";"Марганець";"0";"2023-07-31 04:20:12";"2023-07-31 06:07:11"
"22842";"5";"Курахове";"0";"2023-07-31 10:58:51";NULL
"22843";"5";"Курахове";"0";"2023-07-31 13:43:05";NULL
"22857";"13";"Очаків";"0";"2023-07-31 14:55:05";"2023-07-31 15:25:24"
"22844";"5";"Курахове";"0";"2023-07-31 15:04:46";NULL
"22845";"5";"Донецька обл.";"1";"2023-07-31 15:16:00";NULL
"22854";"8";"Оріхів";"0";"2023-07-31 15:31:37";NULL
"22800";"4";"Нікополь";"0";"2023-07-31 20:43:29";NULL
"22801";"4";"Марганець";"0";"2023-07-31 20:43:30";NULL
"22802";"4";"Нікополь";"0";"2023-07-31 21:24:06";NULL
"22803";"4";"Марганець";"0";"2023-07-31 21:24:07";NULL
"22804";"4";"Нікополь";"0";"2023-07-31 22:45:09";NULL
"22805";"4";"Марганець";"0";"2023-07-31 22:45:09";NULL
"22806";"4";"Нікополь";"0";"2023-07-31 22:59:09";NULL
"22807";"4";"Марганець";"0";"2023-07-31 22:59:10";NULL
"22808";"4";"Нікополь";"0";"2023-07-31 23:26:05";NULL
"22809";"4";"Марганець";"0";"2023-07-31 23:26:06";NULL
"22810";"4";"Нікополь";"0";"2023-07-31 23:50:21";NULL
"22811";"4";"Марганець";"0";"2023-07-31 23:50:22";NULL
"22954";"5";"Донецька обл.";"1";"2023-08-01 01:27:42";NULL
"22894";"4";"Нікополь";"0";"2023-08-01 02:02:28";"2023-08-01 06:17:34"
"22895";"4";"Марганець";"0";"2023-08-01 02:02:29";"2023-08-01 06:17:35"
"22978";"17";"Сумська обл.";"1";"2023-08-01 08:23:57";NULL
"22972";"13";"Очаків";"0";"2023-08-01 09:13:09";"2023-08-01 09:52:41"
"22955";"5";"Курахове";"0";"2023-08-01 09:40:51";NULL
"22973";"13";"Очаків";"0";"2023-08-01 09:55:39";"2023-08-01 10:08:17"
"22896";"4";"Нікополь";"0";"2023-08-01 10:47:16";NULL
"22897";"4";"Марганець";"0";"2023-08-01 10:47:18";NULL
"22996";"19";"Вовчанськ";"0";"2023-08-01 11:02:08";NULL
"22997";"19";"Білий Колодязь";"0";"2023-08-01 11:02:09";NULL
"22979";"17";"Велика Писарівка";"0";"2023-08-01 11:23:16";NULL
"22980";"17";"Сумська обл.";"1";"2023-08-01 12:43:00";NULL
"22969";"8";"Оріхів";"0";"2023-08-01 12:56:08";NULL
"22998";"19";"Харківська обл.";"1";"2023-08-01 13:26:03";NULL
"22981";"17";"Сумська обл.";"1";"2023-08-01 14:07:22";NULL
"22982";"17";"Велика Писарівка";"0";"2023-08-01 14:09:37";NULL
"22898";"4";"Нікополь";"0";"2023-08-01 14:53:45";NULL
"22899";"4";"Марганець";"0";"2023-08-01 14:53:46";NULL
"22983";"17";"Сумська обл.";"1";"2023-08-01 15:12:56";NULL
"22984";"17";"Сумська обл.";"1";"2023-08-01 15:13:04";NULL
"22985";"17";"Велика Писарівка";"0";"2023-08-01 15:13:25";NULL
"22999";"19";"Куп'янськ";"0";"2023-08-01 15:25:58";NULL
"23000";"19";"Харківська обл.";"1";"2023-08-01 15:57:34";NULL
"23001";"19";"Харківська обл.";"1";"2023-08-01 15:58:10";NULL
"22986";"17";"Сумська обл.";"1";"2023-08-01 18:00:05";NULL
"22956";"5";"Курахове";"0";"2023-08-01 18:56:12";NULL
"23002";"19";"Харківська обл.";"1";"2023-08-01 19:01:55";NULL
"23003";"19";"Харківська обл.";"1";"2023-08-01 20:38:43";NULL
"22900";"4";"Марганець";"0";"2023-08-01 21:19:02";NULL
"22901";"4";"Нікополь";"0";"2023-08-01 21:19:02";NULL
"22902";"4";"Нікополь";"0";"2023-08-01 22:04:17";NULL
"22903";"4";"Марганець";"0";"2023-08-01 22:04:18";NULL
"23018";"20";"Херсон";"0";"2023-08-01 22:30:35";NULL
"23004";"19";"Харківська обл.";"1";"2023-08-01 23:48:50";NULL
"23086";"5";"Донецька обл.";"1";"2023-08-02 00:57:02";NULL
"23123";"19";"Харківська обл.";"1";"2023-08-02 01:37:24";NULL
"23022";"4";"Нікополь";"0";"2023-08-02 01:45:26";NULL
"23023";"4";"Марганець";"0";"2023-08-02 01:45:27";NULL
"23139";"20";"Херсон";"0";"2023-08-02 01:53:35";NULL
"23024";"4";"Нікополь";"0";"2023-08-02 02:46:43";NULL
"23025";"4";"Марганець";"0";"2023-08-02 02:46:44";NULL
"23026";"4";"Нікополь";"0";"2023-08-02 03:36:50";NULL
"23027";"4";"Марганець";"0";"2023-08-02 03:36:52";NULL
"23028";"4";"Нікополь";"0";"2023-08-02 03:46:29";NULL
"23029";"4";"Марганець";"0";"2023-08-02 03:46:30";NULL
"23030";"4";"Нікополь";"0";"2023-08-02 04:23:21";NULL
"23031";"4";"Марганець";"0";"2023-08-02 04:23:22";NULL
"23032";"4";"Нікополь";"0";"2023-08-02 04:38:49";"2023-08-02 05:59:26"
"23033";"4";"Марганець";"0";"2023-08-02 04:38:50";"2023-08-02 05:59:27"
"23087";"5";"Курахове";"0";"2023-08-02 07:14:09";NULL
"23109";"17";"Сумська обл.";"1";"2023-08-02 08:26:48";NULL
"23110";"17";"Краснопілля";"0";"2023-08-02 08:37:53";NULL
"23034";"4";"Нікополь";"0";"2023-08-02 08:39:04";NULL
"23035";"4";"Марганець";"0";"2023-08-02 08:39:04";NULL
"23124";"19";"Харківська обл.";"1";"2023-08-02 08:57:15";NULL
"23088";"5";"Курахове";"0";"2023-08-02 09:23:31";NULL
"23111";"17";"Миропілля";"0";"2023-08-02 09:43:21";NULL
"23125";"19";"Харківська обл.";"1";"2023-08-02 10:47:43";NULL
"23112";"17";"Сумська обл.";"1";"2023-08-02 10:51:36";NULL
"23126";"19";"Харківська обл.";"1";"2023-08-02 11:40:26";NULL
"23113";"17";"Велика Писарівка";"0";"2023-08-02 11:59:38";NULL
"23036";"4";"Нікополь";"0";"2023-08-02 12:38:12";NULL
"23037";"4";"Марганець";"0";"2023-08-02 12:38:13";NULL
"23038";"4";"Марганець";"0";"2023-08-02 13:00:05";"2023-08-02 15:03:12"
"23039";"4";"Нікополь";"0";"2023-08-02 13:00:06";"2023-08-02 14:56:16"
"23140";"20";"Херсон";"0";"2023-08-02 18:22:20";NULL
"23104";"13";"Очаків";"0";"2023-08-02 18:23:30";"2023-08-02 18:30:12"
"23114";"17";"Сумська обл.";"1";"2023-08-02 19:39:33";NULL
"23127";"19";"Харківська обл.";"1";"2023-08-02 20:14:42";NULL
"23128";"19";"Харківська обл.";"1";"2023-08-02 21:17:53";NULL
"23089";"5";"Курахове";"0";"2023-08-02 21:46:05";NULL
"23101";"8";"Оріхів";"0";"2023-08-02 21:47:28";NULL
"23040";"4";"Нікополь";"0";"2023-08-02 22:20:16";NULL
"23041";"4";"Марганець";"0";"2023-08-02 22:20:17";NULL
"23142";"4";"Нікополь";"0";"2023-08-03 02:42:51";NULL
"23143";"4";"Марганець";"0";"2023-08-03 02:42:52";NULL
"23144";"4";"Нікополь";"0";"2023-08-03 04:57:27";NULL
"23145";"4";"Марганець";"0";"2023-08-03 04:57:28";NULL
"23146";"4";"Нікополь";"0";"2023-08-03 05:08:52";NULL
"23147";"4";"Марганець";"0";"2023-08-03 05:08:53";NULL
"23148";"4";"Нікополь";"0";"2023-08-03 05:17:45";"2023-08-03 06:27:54"
"23149";"4";"Марганець";"0";"2023-08-03 05:17:45";"2023-08-03 06:27:54"
"23247";"13";"Очаків";"0";"2023-08-03 06:37:27";"2023-08-03 06:52:54"
"23150";"4";"Нікополь";"0";"2023-08-03 08:06:42";NULL
"23151";"4";"Марганець";"0";"2023-08-03 08:06:43";NULL
"23252";"17";"Сумська обл.";"1";"2023-08-03 08:41:24";NULL
"23152";"4";"Нікополь";"0";"2023-08-03 08:50:50";"2023-08-03 10:52:53"
"23153";"4";"Марганець";"0";"2023-08-03 08:50:51";"2023-08-03 10:52:54"
"23248";"13";"Очаків";"0";"2023-08-03 10:20:21";"2023-08-03 10:32:23"
"23266";"19";"Харківська обл.";"1";"2023-08-03 10:24:51";NULL
"23243";"8";"Оріхів";"0";"2023-08-03 11:00:28";NULL
"23267";"19";"Вовчанськ";"0";"2023-08-03 11:17:39";NULL
"23228";"5";"Донецька обл.";"1";"2023-08-03 12:22:11";NULL
"23253";"17";"Сумська обл.";"1";"2023-08-03 12:39:34";NULL
"23254";"17";"Хотінь";"0";"2023-08-03 13:42:22";NULL
"23268";"19";"Харківська обл.";"1";"2023-08-03 13:58:51";NULL
"23249";"13";"Очаків";"0";"2023-08-03 14:31:10";"2023-08-03 14:46:12"
"23269";"19";"Харківська обл.";"1";"2023-08-03 16:10:31";NULL
"23250";"13";"Очаків";"0";"2023-08-03 17:07:55";NULL
"23229";"5";"Курахове";"0";"2023-08-03 18:19:21";NULL
"23230";"5";"Донецька обл.";"1";"2023-08-03 18:22:52";NULL
"23270";"19";"Харківська обл.";"1";"2023-08-03 18:25:09";NULL
"23154";"4";"Нікополь";"0";"2023-08-03 18:39:00";NULL
"23155";"4";"Марганець";"0";"2023-08-03 18:39:02";NULL
"23156";"4";"Нікополь";"0";"2023-08-03 18:55:33";NULL
"23157";"4";"Марганець";"0";"2023-08-03 18:55:36";NULL
"23231";"5";"Донецька обл.";"1";"2023-08-03 19:00:56";NULL
"23158";"4";"Нікополь";"0";"2023-08-03 19:02:32";NULL
"23159";"4";"Марганець";"0";"2023-08-03 19:02:33";NULL
"23160";"4";"Нікополь";"0";"2023-08-03 19:27:26";NULL
"23161";"4";"Марганець";"0";"2023-08-03 19:27:29";NULL
"23232";"5";"Донецька обл.";"1";"2023-08-03 20:35:43";NULL
"23271";"19";"Харківська обл.";"1";"2023-08-03 20:51:19";NULL
"23272";"19";"Харківська обл.";"1";"2023-08-03 21:59:14";NULL
"23162";"4";"Нікополь";"0";"2023-08-03 22:07:31";NULL
"23163";"4";"Марганець";"0";"2023-08-03 22:07:32";NULL
"23233";"5";"Донецька обл.";"1";"2023-08-03 22:18:17";NULL
"23164";"4";"Нікополь";"0";"2023-08-03 22:19:08";NULL
"23165";"4";"Марганець";"0";"2023-08-03 22:19:08";NULL
"23234";"5";"Донецька обл.";"1";"2023-08-03 22:30:00";NULL
"23166";"4";"Нікополь";"0";"2023-08-03 22:33:40";NULL
"23167";"4";"Марганець";"0";"2023-08-03 22:33:41";NULL
"23168";"4";"Нікополь";"0";"2023-08-03 22:39:58";NULL
"23169";"4";"Марганець";"0";"2023-08-03 22:39:59";NULL
"23235";"5";"Донецька обл.";"1";"2023-08-03 23:33:29";NULL
"23170";"4";"Нікополь";"0";"2023-08-03 23:45:39";NULL
"23171";"4";"Марганець";"0";"2023-08-03 23:45:40";NULL
"23286";"4";"Нікополь";"0";"2023-08-04 00:56:17";NULL
"23287";"4";"Марганець";"0";"2023-08-04 00:56:17";NULL
"23288";"4";"Нікополь";"0";"2023-08-04 01:06:41";"2023-08-04 06:10:40"
"23289";"4";"Марганець";"0";"2023-08-04 01:06:42";"2023-08-04 06:10:40"
"23290";"4";"Нікополь";"0";"2023-08-04 08:37:08";"2023-08-04 09:33:46"
"23291";"4";"Марганець";"0";"2023-08-04 08:37:08";"2023-08-04 09:33:46"
"23356";"5";"Курахове";"0";"2023-08-04 09:57:35";NULL
"23378";"17";"Миропілля";"0";"2023-08-04 12:21:14";NULL
"23379";"17";"Сумська обл.";"1";"2023-08-04 12:38:51";NULL
"23380";"17";"Сумська обл.";"1";"2023-08-04 15:26:02";NULL
"23416";"20";"Херсон";"0";"2023-08-04 16:08:46";NULL
"23381";"17";"Сумська обл.";"1";"2023-08-04 18:05:50";NULL
"23397";"19";"Козача Лопань";"0";"2023-08-04 18:46:09";NULL
"23398";"19";"Харківська обл.";"1";"2023-08-04 19:02:31";NULL
"23357";"5";"Курахове";"0";"2023-08-04 22:01:28";NULL
"23292";"4";"Нікополь";"0";"2023-08-04 22:28:25";NULL
"23293";"4";"Марганець";"0";"2023-08-04 22:28:27";NULL
"23358";"5";"Донецька обл.";"1";"2023-08-04 22:34:19";NULL
"23294";"4";"Нікополь";"0";"2023-08-04 22:47:57";NULL
"23295";"4";"Марганець";"0";"2023-08-04 22:47:58";NULL
"23382";"17";"Сумська обл.";"1";"2023-08-04 22:51:54";NULL
"23296";"4";"Нікополь";"0";"2023-08-04 23:02:58";NULL
"23297";"4";"Марганець";"0";"2023-08-04 23:02:58";NULL
"23298";"4";"Нікополь";"0";"2023-08-04 23:06:19";NULL
"23299";"4";"Марганець";"0";"2023-08-04 23:06:19";NULL
"23399";"19";"Харківська обл.";"1";"2023-08-04 23:08:15";NULL
"23365";"8";"Оріхів";"0";"2023-08-04 23:55:07";NULL
"23422";"4";"Нікополь";"0";"2023-08-05 00:05:11";NULL
"23423";"4";"Марганець";"0";"2023-08-05 00:05:16";NULL
"23506";"5";"Велика Новосілка";"0";"2023-08-05 00:13:22";NULL
"23424";"4";"Нікополь";"0";"2023-08-05 00:14:56";NULL
"23425";"4";"Марганець";"0";"2023-08-05 00:14:56";NULL
"23507";"5";"Донецька обл.";"1";"2023-08-05 00:18:24";NULL
"23426";"4";"Нікополь";"0";"2023-08-05 00:30:38";NULL
"23427";"4";"Марганець";"0";"2023-08-05 00:30:39";NULL
"23428";"4";"Нікополь";"0";"2023-08-05 00:40:23";NULL
"23429";"4";"Марганець";"0";"2023-08-05 00:40:24";NULL
"23430";"4";"Марганець";"0";"2023-08-05 01:46:41";NULL
"23431";"4";"Нікополь";"0";"2023-08-05 01:46:42";NULL
"23515";"8";"Оріхів";"0";"2023-08-05 01:48:56";NULL
"23432";"4";"Нікополь";"0";"2023-08-05 03:28:21";"2023-08-05 06:20:43"
"23433";"4";"Марганець";"0";"2023-08-05 03:28:22";"2023-08-05 06:20:44"
"23434";"4";"Нікополь";"0";"2023-08-05 08:01:13";NULL
"23435";"4";"Марганець";"0";"2023-08-05 08:01:13";NULL
"23436";"4";"Нікополь";"0";"2023-08-05 08:20:36";"2023-08-05 09:19:08"
"23437";"4";"Марганець";"0";"2023-08-05 08:20:37";"2023-08-05 09:19:09"
"23529";"17";"Сумська обл.";"1";"2023-08-05 09:09:50";NULL
"23438";"4";"Нікополь";"0";"2023-08-05 09:22:39";NULL
"23439";"4";"Марганець";"0";"2023-08-05 09:22:40";NULL
"23508";"5";"Курахове";"0";"2023-08-05 09:38:36";NULL
"23440";"4";"Нікополь";"0";"2023-08-05 10:10:17";NULL
"23441";"4";"Марганець";"0";"2023-08-05 10:10:18";NULL
"23566";"20";"Херсон";"0";"2023-08-05 10:17:13";NULL
"23526";"13";"Очаків";"0";"2023-08-05 10:36:17";"2023-08-05 11:14:06"
"23442";"4";"Нікополь";"0";"2023-08-05 10:45:28";NULL
"23443";"4";"Марганець";"0";"2023-08-05 10:45:29";NULL
"23530";"17";"Сумська обл.";"1";"2023-08-05 10:50:11";NULL
"23544";"19";"Вовчанськ";"0";"2023-08-05 12:30:25";NULL
"23531";"17";"Сумська обл.";"1";"2023-08-05 13:05:05";NULL
"23444";"4";"Нікополь";"0";"2023-08-05 13:50:52";NULL
"23445";"4";"Марганець";"0";"2023-08-05 13:50:52";NULL
"23516";"8";"Оріхів";"0";"2023-08-05 13:59:04";NULL
"23446";"4";"Нікополь";"0";"2023-08-05 14:01:19";"2023-08-05 15:03:07"
"23447";"4";"Марганець";"0";"2023-08-05 14:01:21";"2023-08-05 15:03:08"
"23532";"17";"Сумська обл.";"1";"2023-08-05 14:28:19";NULL
"23509";"5";"Донецька обл.";"1";"2023-08-05 15:07:08";NULL
"23545";"19";"Харківська обл.";"1";"2023-08-05 16:56:15";NULL
"23448";"4";"Нікополь";"0";"2023-08-05 17:19:00";NULL
"23449";"4";"Марганець";"0";"2023-08-05 17:19:03";NULL
"23450";"4";"Нікополь";"0";"2023-08-05 18:08:37";NULL
"23451";"4";"Марганець";"0";"2023-08-05 18:08:38";NULL
"23567";"20";"Херсонська обл.";"1";"2023-08-05 18:18:53";NULL
"23546";"19";"Харківська обл.";"1";"2023-08-05 18:24:43";NULL
"23547";"19";"Харківська обл.";"1";"2023-08-05 18:31:38";NULL
"23452";"4";"Нікополь";"0";"2023-08-05 19:01:11";NULL
"23453";"4";"Марганець";"0";"2023-08-05 19:01:12";NULL
"23454";"4";"Нікополь";"0";"2023-08-05 19:42:30";NULL
"23455";"4";"Марганець";"0";"2023-08-05 19:42:31";NULL
"23456";"4";"Нікополь";"0";"2023-08-05 20:06:28";NULL
"23457";"4";"Марганець";"0";"2023-08-05 20:06:29";NULL
"23548";"19";"Харківська обл.";"1";"2023-08-05 20:12:19";NULL
"23533";"17";"Середина-Буда";"0";"2023-08-05 20:44:35";NULL
"23549";"19";"Харківська обл.";"1";"2023-08-05 20:48:20";NULL
"23534";"17";"Сумська обл.";"1";"2023-08-05 20:50:51";NULL
"23458";"4";"Нікополь";"0";"2023-08-05 22:27:08";NULL
"23459";"4";"Марганець";"0";"2023-08-05 22:27:09";NULL
"23460";"4";"Марганець";"0";"2023-08-05 23:03:56";NULL
"23461";"4";"Нікополь";"0";"2023-08-05 23:03:57";NULL
"23550";"19";"Харківська обл.";"1";"2023-08-05 23:12:34";NULL
"23462";"4";"Нікополь";"0";"2023-08-05 23:28:21";NULL
"23463";"4";"Марганець";"0";"2023-08-05 23:28:22";NULL
"23651";"8";"Запорізька обл.";"1";"2023-08-06 00:22:33";NULL
"23680";"19";"Харківська обл.";"1";"2023-08-06 00:31:38";NULL
"23574";"4";"Нікополь";"0";"2023-08-06 01:19:42";NULL
"23575";"4";"Марганець";"0";"2023-08-06 01:19:42";NULL
"23576";"4";"Нікополь";"0";"2023-08-06 01:21:49";NULL
"23577";"4";"Марганець";"0";"2023-08-06 01:21:49";NULL
"23578";"4";"Нікополь";"0";"2023-08-06 02:23:54";NULL
"23579";"4";"Марганець";"0";"2023-08-06 02:23:54";NULL
"23642";"5";"Донецька обл.";"1";"2023-08-06 03:03:25";NULL
"23706";"20";"Херсон";"0";"2023-08-06 03:27:29";NULL
"23580";"4";"Нікополь";"0";"2023-08-06 04:04:37";"2023-08-06 06:23:50"
"23581";"4";"Марганець";"0";"2023-08-06 04:04:37";"2023-08-06 06:23:51"
"23707";"20";"Херсон";"0";"2023-08-06 05:07:50";NULL
"23652";"8";"Оріхів";"0";"2023-08-06 05:23:32";NULL
"23681";"19";"Харківська обл.";"1";"2023-08-06 09:04:11";NULL
"23667";"17";"Сумська обл.";"1";"2023-08-06 09:08:49";NULL
"23653";"8";"Оріхів";"0";"2023-08-06 09:09:04";NULL
"23708";"20";"Херсонська обл.";"1";"2023-08-06 09:13:46";NULL
"23582";"4";"Нікополь";"0";"2023-08-06 09:47:48";NULL
"23583";"4";"Марганець";"0";"2023-08-06 09:47:49";NULL
"23663";"13";"Очаків";"0";"2023-08-06 10:12:20";"2023-08-06 10:28:11"
"23682";"19";"Харківська обл.";"1";"2023-08-06 10:15:28";NULL
"23584";"4";"Нікополь";"0";"2023-08-06 10:32:20";"2023-08-06 10:36:59"
"23585";"4";"Марганець";"0";"2023-08-06 10:32:20";"2023-08-06 10:36:59"
"23668";"17";"Сумська обл.";"1";"2023-08-06 10:51:56";NULL
"23664";"13";"Очаків";"0";"2023-08-06 11:36:11";"2023-08-06 11:53:30"
"23683";"19";"Вовчанськ";"0";"2023-08-06 11:41:54";NULL
"23684";"19";"Харківська обл.";"1";"2023-08-06 11:48:19";NULL
"23669";"17";"Середина-Буда";"0";"2023-08-06 12:28:08";NULL
"23670";"17";"Угроїди";"0";"2023-08-06 12:49:34";NULL
"23671";"17";"Сумська обл.";"1";"2023-08-06 12:50:00";NULL
"23672";"17";"Сумська обл.";"1";"2023-08-06 14:09:58";NULL
"23643";"5";"Велика Новосілка";"0";"2023-08-06 17:52:06";NULL
"23654";"8";"Гуляйполе";"0";"2023-08-06 17:52:07";NULL
"23655";"8";"Запорізька обл.";"1";"2023-08-06 17:54:26";NULL
"23656";"8";"Оріхів";"0";"2023-08-06 17:59:21";NULL
"23685";"19";"Харківська обл.";"1";"2023-08-06 18:53:54";NULL
